14206:7379 | Style=Outlined | COMPONENT
14206:7383 | Style=Filled | COMPONENT
14206:7385 | broom-wide-clean | COMPONENT_SET
14206:7386 | Style=Filled | COMPONENT
14206:7389 | Style=Outlined | COMPONENT
14206:7392 | delete-right | COMPONENT_SET
14206:7393 | Style=Filled | COMPONENT
14206:7396 | Style=Outlined | COMPONENT
14206:7399 | delete-left | COMPONENT_SET
14206:7400 | Style=Filled | COMPONENT
14206:7403 | Style=Outlined | COMPONENT
14206:7407 | xmark | COMPONENT_SET
14206:7408 | Style=Outlined | COMPONENT
14206:7411 | circle-xmark | COMPONENT_SET
14206:7412 | Style=Filled | COMPONENT
14206:7414 | Style=Outlined | COMPONENT
14206:7418 | square-xmark | COMPONENT_SET
14206:7419 | Style=Filled | COMPONENT
14206:7422 | Style=Outlined | COMPONENT
14206:7425 | octagon-xmark | COMPONENT_SET
14206:7426 | Style=Filled | COMPONENT
14206:7429 | Style=Outlined | COMPONENT
14206:7433 | bell | COMPONENT_SET
14206:7434 | Style=Filled | COMPONENT
14206:7436 | Style=Outlined | COMPONENT
14206:7439 | bell-off | COMPONENT_SET
14206:7440 | Style=Filled | COMPONENT
14206:7447 | Style=Outlined | COMPONENT
14206:7450 | bell-ring | COMPONENT_SET
14206:7451 | Style=Filled | COMPONENT
14206:7454 | Style=Outlined | COMPONENT
14206:7457 | bell-on | COMPONENT_SET
14206:7458 | Style=Filled | COMPONENT
14206:7461 | Style=Outlined | COMPONENT
14206:7464 | bell-exclamation | COMPONENT_SET
14206:7465 | Style=Filled | COMPONENT
14206:7468 | Style=Outlined | COMPONENT
14206:7471 | dot-live | COMPONENT_SET
14206:7472 | Style=Filled | COMPONENT
14206:7475 | info | COMPONENT_SET
14206:7476 | Style=Filled | COMPONENT
14206:7478 | Style=Outlined | COMPONENT
14206:7481 | circle-info | COMPONENT_SET
14206:7482 | Style=Outlined | COMPONENT
14206:7485 | Style=Filled | COMPONENT
14206:7487 | square-info | COMPONENT_SET
14206:7488 | Style=Outlined | COMPONENT
14206:7491 | Style=Filled | COMPONENT
14206:7494 | question | COMPONENT_SET
14206:7495 | Style=Filled | COMPONENT
14206:7498 | Style=Outlined | COMPONENT
14206:7501 | circle-question | COMPONENT_SET
14206:7502 | Style=Outlined | COMPONENT
14206:7505 | Style=Filled | COMPONENT
14206:7507 | square-question | COMPONENT_SET
14206:7508 | Style=Outlined | COMPONENT
14206:7511 | Style=Filled | COMPONENT
14206:7514 | exclamation | COMPONENT_SET
14206:7515 | Style=Filled | COMPONENT
14206:7518 | Style=Outlined | COMPONENT
14206:7521 | alert-circle | COMPONENT_SET
14206:7522 | Style=Outlined | COMPONENT
14206:7525 | Style=Filled | COMPONENT
14206:7527 | alert-octagon | COMPONENT_SET
14206:7528 | Style=Outlined | COMPONENT
14206:7531 | Style=Filled | COMPONENT
14206:7533 | circle-exclamation | COMPONENT_SET
14206:7534 | Style=Outlined | COMPONENT
14206:7537 | Style=Filled | COMPONENT
14206:7540 | alert-triangle | COMPONENT_SET
14206:7541 | Style=Outlined | COMPONENT
14206:7544 | Style=Filled | COMPONENT
14206:7546 | headset | COMPONENT_SET
14206:7547 | Style=Outlined | COMPONENT
14206:7550 | Style=Filled | COMPONENT
14206:7553 | user-headset | COMPONENT_SET
14206:7554 | Style=Outlined | COMPONENT
14206:7557 | Style=Filled | COMPONENT
14206:7561 | shield | COMPONENT_SET
14206:7562 | Style=Outlined | COMPONENT
14206:7566 | Style=Filled | COMPONENT
14206:7570 | shield-off | COMPONENT_SET
14206:7571 | Style=Outlined | COMPONENT
14206:7575 | Style=Filled | COMPONENT
14206:7579 | shield-check | COMPONENT_SET
14206:7580 | Style=Outlined | COMPONENT
14206:7583 | Style=Filled | COMPONENT
14206:7585 | shield-xmark | COMPONENT_SET
14206:7586 | Style=Outlined | COMPONENT
14206:7589 | Style=Filled | COMPONENT
14206:7592 | shield-plus | COMPONENT_SET
14206:7593 | Style=Outlined | COMPONENT
14206:7596 | Style=Filled | COMPONENT
14206:7599 | shield-exclamation | COMPONENT_SET
14206:7600 | Style=Outlined | COMPONENT
14206:7603 | Style=Filled | COMPONENT
14206:7606 | shield-halved | COMPONENT_SET
14206:7607 | Style=Outlined | COMPONENT
14206:7610 | Style=Filled | COMPONENT
14206:7612 | shield-quartered | COMPONENT_SET
14206:7613 | Style=Outlined | COMPONENT
14206:7616 | Style=Filled | COMPONENT
14206:7619 | key | COMPONENT_SET
14206:7620 | Style=Outlined | COMPONENT
14206:7623 | Style=Filled | COMPONENT
14206:7626 | key-skeleton | COMPONENT_SET
14206:7627 | Style=Outlined | COMPONENT
14206:7630 | fingerprint | COMPONENT_SET
14206:7631 | Style=Filled | COMPONENT
14206:7634 | Style=Outlined | COMPONENT
14206:7637 | face-viewfinder | COMPONENT_SET
14206:7638 | Style=Filled | COMPONENT
14206:7641 | Style=Outlined | COMPONENT
14206:7644 | lock | COMPONENT_SET
14206:7645 | Style=Outlined | COMPONENT
14206:7647 | Style=Filled | COMPONENT
14206:7649 | lock-open | COMPONENT_SET
14206:7650 | Style=Outlined | COMPONENT
14206:7652 | Style=Filled | COMPONENT
14206:7655 | mobile-rotate | COMPONENT_SET
14206:7656 | Style=Outlined | COMPONENT
14206:7658 | rotate | COMPONENT_SET
14206:7659 | Style=Outlined | COMPONENT
14206:7662 | rotate-right | COMPONENT_SET
14206:7663 | Style=Filled | COMPONENT
14206:7667 | Style=Outlined | COMPONENT
14206:7671 | rotate-left | COMPONENT_SET
14206:7672 | Style=Filled | COMPONENT
14206:7676 | Style=Outlined | COMPONENT
14206:7680 | skipped-10-right | COMPONENT_SET
14206:7681 | Style=Filled | COMPONENT
14206:7687 | Style=Outlined | COMPONENT
14206:7692 | skipped-10-left | COMPONENT_SET
14206:7693 | Style=Filled | COMPONENT
14206:7698 | Style=Outlined | COMPONENT
14206:7704 | loader | COMPONENT_SET
14206:7705 | Style=Outlined | COMPONENT
14206:7708 | spinner-scale | COMPONENT_SET
14206:7709 | Style=Filled | COMPONENT
14206:7712 | Style=Outlined | COMPONENT
14206:7715 | spinner | COMPONENT_SET
14206:7716 | Style=Outlined | COMPONENT
14206:7719 | Style=Filled | COMPONENT
14206:7722 | loading-lines  | COMPONENT_SET
14206:7723 | Type=Default | COMPONENT
14206:7726 | play | COMPONENT_SET
14206:7727 | Style=Filled | COMPONENT
14206:7730 | Style=Outlined | COMPONENT
14206:7733 | circle-play | COMPONENT_SET
14206:7734 | Style=Outlined | COMPONENT
14206:7737 | Style=Filled | COMPONENT
14206:7740 | pause | COMPONENT_SET
14206:7741 | Style=Filled | COMPONENT
14206:7744 | Style=Outlined | COMPONENT
14206:7747 | stop | COMPONENT_SET
14206:7748 | Style=Filled | COMPONENT
14206:7751 | Style=Outlined | COMPONENT
14206:7754 | shuffle | COMPONENT_SET
14206:7755 | Style=Filled | COMPONENT
14206:7758 | Style=Outlined | COMPONENT
14206:7761 | forward | COMPONENT_SET
14206:7762 | Style=Filled | COMPONENT
14206:7765 | Style=Outlined | COMPONENT
14206:7768 | backward | COMPONENT_SET
14206:7769 | Style=Filled | COMPONENT
14206:7772 | Style=Outlined | COMPONENT
14206:7775 | backward-step | COMPONENT_SET
14206:7776 | Style=Filled | COMPONENT
14206:7779 | Style=Outlined | COMPONENT
14206:7782 | forward-step | COMPONENT_SET
14206:7783 | Style=Filled | COMPONENT
14206:7786 | Style=Outlined | COMPONENT
14206:7789 | forward-fast | COMPONENT_SET
14206:7790 | Style=Filled | COMPONENT
14206:7793 | Style=Outlined | COMPONENT
14206:7796 | backward-fast | COMPONENT_SET
14206:7797 | Style=Filled | COMPONENT
14206:7800 | Style=Outlined | COMPONENT
14206:7803 | fullscreen | COMPONENT_SET
14206:7804 | Style=Filled | COMPONENT
14206:7807 | Style=Outlined | COMPONENT
14206:7810 | exit-fullscreen | COMPONENT_SET
14206:7811 | Style=Filled | COMPONENT
14206:7814 | bars-progress | COMPONENT_SET
14206:7815 | Style=Filled | COMPONENT
14206:7818 | Style=Outlined | COMPONENT
14206:7821 | gauge-high | COMPONENT_SET
14206:7822 | Style=Filled | COMPONENT
14206:7825 | Style=Outlined | COMPONENT
14206:7828 | wifi | COMPONENT_SET
14206:7829 | Style=Filled | COMPONENT
14206:7832 | Style=Outlined | COMPONENT
14206:7835 | wifi-off | COMPONENT_SET
14206:7836 | Style=Filled | COMPONENT
14206:7839 | Style=Outlined | COMPONENT
14206:7842 | repeat | COMPONENT_SET
14206:7843 | Style=Outlined | COMPONENT
14206:7847 | mobile | COMPONENT_SET
14206:7848 | Style=Outlined | COMPONENT
14206:7851 | Style=Filled | COMPONENT
14206:7853 | tablet-screen | COMPONENT_SET
14206:7854 | Style=Outlined | COMPONENT
14206:7857 | Style=Filled | COMPONENT
14206:7859 | desktop | COMPONENT_SET
14206:7860 | Style=Outlined | COMPONENT
14206:7863 | Style=Filled | COMPONENT
14206:7866 | laptop | COMPONENT_SET
14206:7867 | Style=Outlined | COMPONENT
14206:7870 | Style=Filled | COMPONENT
14206:7873 | laptop-mobile | COMPONENT_SET
14206:7874 | Style=Outlined | COMPONENT
14206:7877 | Style=Filled | COMPONENT
14206:7879 | tv | COMPONENT_SET
14206:7880 | Style=Outlined | COMPONENT
14206:7883 | Style=Filled | COMPONENT
14206:7885 | tv-retro | COMPONENT_SET
14206:7886 | Style=Outlined | COMPONENT
14206:7889 | Style=Filled | COMPONENT
14206:7891 | display | COMPONENT_SET
14206:7892 | Style=Outlined | COMPONENT
14206:7896 | Style=Filled | COMPONENT
14206:7898 | presentation-screen | COMPONENT_SET
14206:7899 | Style=Filled | COMPONENT
14206:7902 | Style=Outlined | COMPONENT
14206:7905 | database | COMPONENT_SET
14206:7906 | Style=Outlined | COMPONENT
14206:7909 | Style=Filled | COMPONENT
14206:7912 | server | COMPONENT_SET
14206:7913 | Style=Outlined | COMPONENT
14206:7916 | Style=Filled | COMPONENT
14206:7919 | speaker | COMPONENT_SET
14206:7920 | Style=Outlined | COMPONENT
14206:7923 | Style=Filled | COMPONENT
14206:7926 | camera | COMPONENT_SET
14206:7927 | Style=Outlined | COMPONENT
14206:7930 | Style=Filled | COMPONENT
14206:7934 | volume | COMPONENT_SET
14206:7935 | Style=Filled | COMPONENT
14206:7938 | Style=Outlined | COMPONENT
14206:7941 | volume-off | COMPONENT_SET
14206:7942 | Style=Filled | COMPONENT
14206:7945 | Style=Outlined | COMPONENT
14206:7948 | microphone | COMPONENT_SET
14206:7949 | Style=Filled | COMPONENT
14206:7952 | Style=Outlined | COMPONENT
14206:7955 | microphone-off | COMPONENT_SET
14206:7956 | Style=Filled | COMPONENT
14206:7959 | Style=Outlined | COMPONENT
14206:7962 | microphone-lines | COMPONENT_SET
14206:7963 | Style=Filled | COMPONENT
14206:7966 | Style=Outlined | COMPONENT
14206:7969 | microphone-stand | COMPONENT_SET
14206:7970 | Style=Filled | COMPONENT
14206:7973 | Style=Outlined | COMPONENT
14206:7976 | headphones | COMPONENT_SET
14206:7977 | Style=Filled | COMPONENT
14206:7980 | Style=Outlined | COMPONENT
14206:7982 | list-music | COMPONENT_SET
14206:7983 | Style=Filled | COMPONENT
14206:7986 | Style=Outlined | COMPONENT
14206:7989 | album-collection | COMPONENT_SET
14206:7990 | Style=Filled | COMPONENT
14206:7993 | Style=Outlined | COMPONENT
14206:7996 | podcast | COMPONENT_SET
14206:7997 | Style=Filled | COMPONENT
14206:8000 | Style=Outlined | COMPONENT
14206:8003 | radio | COMPONENT_SET
14206:8004 | Style=Filled | COMPONENT
14206:8007 | Style=Outlined | COMPONENT
14206:8010 | wave-pulse | COMPONENT_SET
14206:8011 | Style=Filled | COMPONENT
14206:8014 | Style=Outlined | COMPONENT
14206:8017 | waveform | COMPONENT_SET
14206:8018 | Style=Filled | COMPONENT
14206:8021 | Style=Outlined | COMPONENT
14206:8024 | waveform-lines | COMPONENT_SET
14206:8025 | Style=Filled | COMPONENT
14206:8028 | Style=Outlined | COMPONENT
14206:8031 | music | COMPONENT_SET
14206:8032 | Style=Filled | COMPONENT
14206:8035 | Style=Outlined | COMPONENT
14206:8038 | music-off | COMPONENT_SET
14206:8039 | Style=Filled | COMPONENT
14206:8042 | Style=Outlined | COMPONENT
14206:8045 | music-note | COMPONENT_SET
14206:8046 | Style=Filled | COMPONENT
14206:8049 | Style=Outlined | COMPONENT
14206:8052 | music-note-off | COMPONENT_SET
14206:8053 | Style=Filled | COMPONENT
14206:8056 | Style=Outlined | COMPONENT
14206:8060 | camera | COMPONENT_SET
14206:8061 | Style=Outlined | COMPONENT
14206:8064 | Style=Filled | COMPONENT
14206:8067 | camera-off | COMPONENT_SET
14206:8068 | Style=Outlined | COMPONENT
14206:8071 | Style=Filled | COMPONENT
14206:8074 | zap | COMPONENT_SET
14206:8075 | Style=Outlined | COMPONENT
14206:8078 | Style=Filled | COMPONENT
14206:8081 | zap-off | COMPONENT_SET
14206:8082 | Style=Outlined | COMPONENT
14206:8085 | Style=Filled | COMPONENT
14206:8088 | image | COMPONENT_SET
14206:8089 | Style=Outlined | COMPONENT
14206:8092 | Style=Filled | COMPONENT
14206:8095 | image-polaroid | COMPONENT_SET
14206:8096 | Style=Outlined | COMPONENT
14206:8099 | Style=Filled | COMPONENT
14206:8102 | panorama | COMPONENT_SET
14206:8103 | Style=Filled | COMPONENT
14206:8106 | Style=Outlined | COMPONENT
14206:8109 | gallery-thumbnails | COMPONENT_SET
14206:8110 | Style=Filled | COMPONENT
14206:8113 | Style=Outlined | COMPONENT
14206:8116 | rectangle-vertical-history | COMPONENT_SET
14206:8117 | Style=Outlined | COMPONENT
14206:8120 | Style=Filled | COMPONENT
14206:8123 | rectangle-history | COMPONENT_SET
14206:8124 | Style=Outlined | COMPONENT
14206:8127 | Style=Filled | COMPONENT
14206:8130 | crosshair | COMPONENT_SET
14206:8131 | Style=Outlined | COMPONENT
14206:8134 | camera-viewfinder | COMPONENT_SET
14206:8135 | Style=Filled | COMPONENT
14206:8138 | Style=Outlined | COMPONENT
14206:8141 | face-viewfinder | COMPONENT_SET
14206:8142 | Style=Filled | COMPONENT
14206:8145 | Style=Outlined | COMPONENT
14206:8148 | barcode | COMPONENT_SET
14206:8149 | Style=Filled | COMPONENT
14206:8152 | Style=Outlined | COMPONENT
14206:8155 | rectangle-barcode | COMPONENT_SET
14206:8156 | Style=Filled | COMPONENT
14206:8159 | Style=Outlined | COMPONENT
14206:8162 | barcode-scan | COMPONENT_SET
14206:8163 | Style=Filled | COMPONENT
14206:8166 | Style=Outlined | COMPONENT
14206:8169 | qrcode | COMPONENT_SET
14206:8170 | Style=Outlined | COMPONENT
14206:8173 | Style=Filled | COMPONENT
14206:8177 | text | COMPONENT_SET
14206:8178 | Style=Filled | COMPONENT
14206:8181 | Style=Outlined | COMPONENT
14206:8184 | text-size | COMPONENT_SET
14206:8185 | Style=Filled | COMPONENT
14206:8188 | Style=Outlined | COMPONENT
14206:8191 | font-case | COMPONENT_SET
14206:8192 | Style=Filled | COMPONENT
14206:8195 | Style=Outlined | COMPONENT
14206:8198 | quote-left | COMPONENT_SET
14206:8199 | Style=Filled | COMPONENT
14206:8202 | Style=Outlined | COMPONENT
14206:8205 | quote-right | COMPONENT_SET
14206:8206 | Style=Filled | COMPONENT
14206:8209 | Style=Outlined | COMPONENT
14206:8212 | keyboard | COMPONENT_SET
14206:8213 | Style=Outlined | COMPONENT
14206:8216 | Style=Filled | COMPONENT
14206:8219 | folder | COMPONENT_SET
14206:8220 | Style=Outlined | COMPONENT
14206:8223 | Style=Filled | COMPONENT
14206:8226 | newspaper | COMPONENT_SET
14206:8227 | Style=Filled | COMPONENT
14206:8230 | Style=Outlined | COMPONENT
14206:8233 | copy | COMPONENT_SET
14206:8234 | Style=Outlined | COMPONENT
14206:8237 | Style=Filled | COMPONENT
14206:8239 | note-sticky | COMPONENT_SET
14206:8240 | Style=Filled | COMPONENT
14206:8243 | Style=Outlined | COMPONENT
14206:8246 | file | COMPONENT_SET
14206:8247 | Style=Outlined | COMPONENT
14206:8250 | Style=Filled | COMPONENT
14206:8252 | file-text | COMPONENT_SET
14206:8253 | Style=Outlined | COMPONENT
14206:8256 | Style=Filled | COMPONENT
14206:8259 | memo | COMPONENT_SET
14206:8260 | Style=Outlined | COMPONENT
14206:8263 | Style=Filled | COMPONENT
14206:8266 | memo-pad | COMPONENT_SET
14206:8267 | Style=Outlined | COMPONENT
14206:8270 | Style=Filled | COMPONENT
14206:8273 | clipboard | COMPONENT_SET
14206:8274 | Style=Outlined | COMPONENT
14206:8277 | Style=Filled | COMPONENT
14206:8280 | clipboard-check | COMPONENT_SET
14206:8281 | Style=Outlined | COMPONENT
14206:8284 | Style=Filled | COMPONENT
14206:8287 | inbox | COMPONENT_SET
14206:8288 | Style=Outlined | COMPONENT
14206:8291 | Style=Filled | COMPONENT
14206:8294 | inbox-full | COMPONENT_SET
14206:8295 | Style=Outlined | COMPONENT
14206:8298 | Style=Filled | COMPONENT
14206:8301 | print | COMPONENT_SET
14206:8302 | Style=Outlined | COMPONENT
14206:8305 | Style=Filled | COMPONENT
14206:8308 | archive | COMPONENT_SET
14206:8309 | Style=Outlined | COMPONENT
14206:8313 | Style=Filled | COMPONENT
14206:8317 | film | COMPONENT_SET
14206:8318 | Style=Outlined | COMPONENT
14206:8321 | Style=Filled | COMPONENT
14206:8324 | clapperboard | COMPONENT_SET
14206:8325 | Style=Outlined | COMPONENT
14206:8328 | Style=Filled | COMPONENT
14206:8331 | clapperboard-play | COMPONENT_SET
14206:8332 | Style=Outlined | COMPONENT
14206:8334 | Style=Filled | COMPONENT
14206:8336 | camera-movie | COMPONENT_SET
14206:8337 | Style=Outlined | COMPONENT
14206:8340 | Style=Filled | COMPONENT
14206:8343 | camera-security | COMPONENT_SET
14206:8344 | Style=Filled | COMPONENT
14206:8347 | Style=Outlined | COMPONENT
14206:8350 | camera-web | COMPONENT_SET
14206:8351 | Style=Filled | COMPONENT
14206:8354 | Style=Outlined | COMPONENT
14206:8357 | camera-web-off | COMPONENT_SET
14206:8358 | Style=Filled | COMPONENT
14206:8361 | Style=Outlined | COMPONENT
14206:8364 | camera-cctv | COMPONENT_SET
14206:8365 | Style=Filled | COMPONENT
14206:8368 | Style=Outlined | COMPONENT
14206:8371 | circle-video | COMPONENT_SET
14206:8372 | Style=Filled | COMPONENT
14206:8375 | Style=Outlined | COMPONENT
14206:8378 | video | COMPONENT_SET
14206:8379 | Style=Outlined | COMPONENT
14206:8382 | Style=Filled | COMPONENT
14206:8385 | video-off | COMPONENT_SET
14206:8386 | Style=Outlined | COMPONENT
14206:8389 | Style=Filled | COMPONENT
14206:8392 | hourglass | COMPONENT_SET
14206:8393 | Type=Outlined | COMPONENT
14206:8395 | Type=Filled | COMPONENT
14206:8398 | screencast | COMPONENT_SET
14206:8399 | Style=Outlined | COMPONENT
14206:8402 | airplay | COMPONENT_SET
14206:8403 | Style=Outlined | COMPONENT
14206:8406 | Style=Filled | COMPONENT
14206:8408 | bluetooth | COMPONENT_SET
14206:8409 | Style=bluetooth-b | COMPONENT
14206:8412 | Style=bluetooth | COMPONENT
14206:8415 | usb | COMPONENT_SET
14206:8416 | Style=usb | COMPONENT
14206:8419 | location-dot | COMPONENT_SET
14206:8420 | Style=Outlined | COMPONENT
14206:8423 | Style=Filled | COMPONENT
14206:8426 | map-pin | COMPONENT_SET
14206:8427 | Style=Filled | COMPONENT
14206:8430 | Style=Outlined | COMPONENT
14206:8433 | location-arrow-up | COMPONENT_SET
14206:8434 | Style=Filled | COMPONENT
14206:8437 | Style=Outlined | COMPONENT
14206:8440 | location-arrow | COMPONENT_SET
14206:8441 | Style=Filled | COMPONENT
14206:8444 | Style=Outlined | COMPONENT
14206:8447 | map | COMPONENT_SET
14206:8448 | Style=Outlined | COMPONENT
14206:8451 | Style=Filled | COMPONENT
14206:8454 | location-crosshair | COMPONENT_SET
14206:8455 | Style=Filled | COMPONENT
14206:8458 | Style=Outlined | COMPONENT
14206:8461 | location-crosshair-off | COMPONENT_SET
14206:8462 | Style=Filled | COMPONENT
14206:8465 | Style=Outlined | COMPONENT
14206:8469 | language | COMPONENT_SET
14206:8470 | Style=Filled | COMPONENT
14206:8473 | Style=Outlined | COMPONENT
14206:8476 | earth-americas | COMPONENT_SET
14206:8477 | Style=Outlined | COMPONENT
14206:8480 | Style=Filled | COMPONENT
14206:8483 | earth-asia | COMPONENT_SET
14206:8484 | Style=Outlined | COMPONENT
14206:8487 | Style=Filled | COMPONENT
14206:8490 | globe | COMPONENT_SET
14206:8491 | Style=Outlined | COMPONENT
14206:8495 | Style=Filled | COMPONENT
14206:8497 | subtitles | COMPONENT_SET
14206:8498 | Style=Outlined | COMPONENT
14206:8501 | Style=Filled | COMPONENT
14206:8504 | subtitles-off | COMPONENT_SET
14206:8505 | Style=Outlined | COMPONENT
14206:8508 | Style=Filled | COMPONENT
14206:8511 | closed-captioning | COMPONENT_SET
14206:8512 | Style=Outlined | COMPONENT
14206:8515 | Style=Filled | COMPONENT
14206:8518 | closed-captioning-off | COMPONENT_SET
14206:8519 | Style=Outlined | COMPONENT
14206:8522 | Style=Filled | COMPONENT
14206:8526 | dollar-sign | COMPONENT_SET
14206:8527 | Style=Filled | COMPONENT
14206:8530 | Style=Outlined | COMPONENT
14206:8533 | circle-dollar | COMPONENT_SET
14206:8534 | Style=Outlined | COMPONENT
14206:8537 | Style=Filled | COMPONENT
14206:8540 | square-dollar | COMPONENT_SET
14206:8541 | Style=Outlined | COMPONENT
14206:8544 | Style=Filled | COMPONENT
14206:8547 | clock | COMPONENT_SET
14206:8548 | Style=Outlined | COMPONENT
14206:8551 | Style=Filled | COMPONENT
14206:8554 | envelope-open-dollar | COMPONENT_SET
14206:8555 | Style=Outlined | COMPONENT
14206:8557 | Style=Filled | COMPONENT
14206:8560 | credit-card | COMPONENT_SET
14206:8561 | Style=Outlined | COMPONENT
14206:8565 | Style=Filled | COMPONENT
14206:8568 | money-bill | COMPONENT_SET
14206:8569 | Style=Outlined | COMPONENT
14206:8573 | Style=Filled | COMPONENT
14206:8576 | coin | COMPONENT_SET
14206:8577 | Style=Filled | COMPONENT
14206:8580 | Style=Outlined | COMPONENT
14206:8583 | coin-vertical | COMPONENT_SET
14206:8584 | Style=Filled | COMPONENT
14206:8587 | Style=Outlined | COMPONENT
14206:8590 | gem | COMPONENT_SET
14206:8591 | Style=Outlined | COMPONENT
14206:8594 | Style=Filled | COMPONENT
14206:8597 | moon | COMPONENT_SET
14206:8598 | Style=Oultined | COMPONENT
14206:8600 | Style=Filled | COMPONENT
14206:8602 | calendar-days | COMPONENT_SET
14206:8603 | Type=Outlined | COMPONENT
14206:8605 | Type=Filled | COMPONENT
14206:8607 | sun | COMPONENT_SET
14206:8608 | Style=Oulined | COMPONENT
14206:8610 | Style=Filled | COMPONENT
14206:8613 | cart-shopping | COMPONENT_SET
14206:8614 | Style=Outlined | COMPONENT
14206:8617 | Style=Filled | COMPONENT
14206:8620 | basket-shopping | COMPONENT_SET
14206:8621 | Style=Outlined | COMPONENT
14206:8624 | Style=Filled | COMPONENT
14206:8627 | bags-shopping | COMPONENT_SET
14206:8628 | Style=Filled | COMPONENT
14206:8631 | Style=Outlined | COMPONENT
14206:8634 | tag | COMPONENT_SET
14206:8635 | Style=Outlined | COMPONENT
14206:8640 | Style=Filled | COMPONENT
14206:8643 | Wallet | COMPONENT_SET
14206:8644 | Style=Outlined | COMPONENT
14206:8647 | Style=Filled | COMPONENT
14206:8651 | school | COMPONENT_SET
14206:8652 | Style=Filled | COMPONENT
14206:8655 | Style=Outlined | COMPONENT
14206:8658 | graduation-cap | COMPONENT_SET
14206:8659 | Style=Filled | COMPONENT
14206:8662 | Style=Outlined | COMPONENT
14206:8665 | user-graduate | COMPONENT_SET
14206:8666 | Style=Filled | COMPONENT
14206:8669 | Style=Outlined | COMPONENT
14206:8672 | person-chalkboard | COMPONENT_SET
14206:8673 | Style=Filled | COMPONENT
14206:8676 | Style=Outlined | COMPONENT
14206:8679 | book-open | COMPONENT_SET
14206:8680 | Style=Outlined | COMPONENT
14206:8683 | Style=Filled | COMPONENT
14206:8686 | book | COMPONENT_SET
14206:8687 | Style=Outlined | COMPONENT
14206:8691 | Style=Filled | COMPONENT
14206:8694 | calculator | COMPONENT_SET
14206:8695 | Style=Filled | COMPONENT
14206:8698 | Style=Outlined | COMPONENT
14206:8701 | calculator-simple | COMPONENT_SET
14206:8702 | Style=Filled | COMPONENT
14206:8705 | Style=Outlined | COMPONENT
14206:8709 | calendar | COMPONENT_SET
14206:8710 | Style=Outlined | COMPONENT
14206:8713 | Style=Filled | COMPONENT
14206:8715 | calendar-days | COMPONENT_SET
14206:8716 | Style=Outlined | COMPONENT
14206:8720 | Style=Filled | COMPONENT
14206:8722 | calendar-check | COMPONENT_SET
14206:8723 | Style=Outlined | COMPONENT
14206:8726 | Style=Filled | COMPONENT
14206:8728 | calendar-star | COMPONENT_SET
14206:8729 | Style=Outlined | COMPONENT
14206:8732 | Style=Filled | COMPONENT
14206:8735 | clock | COMPONENT_SET
14206:8736 | Style=Outlined | COMPONENT
14206:8739 | Style=Filled | COMPONENT
14206:8742 | clock-rotate-left | COMPONENT_SET
14206:8743 | Style=Filled | COMPONENT
14206:8746 | Style=Outlined | COMPONENT
14206:8749 | alarm-clock | COMPONENT_SET
14206:8750 | Style=Outlined | COMPONENT
14206:8753 | Style=Filled | COMPONENT
14206:8756 | gauge-simple-high | COMPONENT_SET
14206:8757 | Style=Outlined | COMPONENT
14206:8760 | Style=Filled | COMPONENT
14206:8763 | gauge-high | COMPONENT_SET
14206:8764 | Style=Outlined | COMPONENT
14206:8767 | Style=Filled | COMPONENT
14206:8770 | rectangle-ad | COMPONENT_SET
14206:8771 | Style=Filled | COMPONENT
14206:8773 | Style=Outlined | COMPONENT
14206:8775 | square-list | COMPONENT_SET
14206:8776 | Style=Outlined | COMPONENT
14206:8778 | Style=Filled | COMPONENT
14206:8780 | film-play | COMPONENT_SET
14206:8781 | Style=Outlined | COMPONENT
